model_id,tenant_id,city,age,generation,country_code,marital_status,gender
2406,12499,Manchester 5,24,Generation Alpha,GB,Single,Male
2384,12499,Manchester 5,24,Generation Alpha,GB,Single,Male
2384,12499,Manchester 5,18,Generation Alpha,GB,Engaged,Unspecified
2403,12499,Manchester 5,24,Generation Alpha,GB,Single,Male
2397,12499,Manchester 5,24,Generation Alpha,GB,Single,Male
2397,12499,Manchester 5,18,Generation Alpha,GB,Engaged,Unspecified
2397,12499,Manchester 5,24,Generation Alpha,GB,Single,Male
2397,12499,Manchester 5,18,Generation Alpha,GB,Engaged,Unspecified
2397,12499,Manchester 5,24,Generation Alpha,GB,Single,Male
2397,12499,Manchester 5,18,Generation Alpha,GB,Engaged,Unspecified
2409,12499,Manchester 5,24,Generation Alpha,GB,Single,Male
2409,12499,Manchester 5,18,Generation Alpha,GB,Engaged,Unspecified
2495,12499,Manchester 5,24,Generation Alpha,GB,Single,Male
2495,12499,Manchester 5,18,Generation Alpha,GB,Engaged,Unspecified
2497,12499,Manchester 5,24,Generation Alpha,GB,Single,Male
2497,12499,Manchester 5,24,Generation Alpha,GB,Single,Male
2503,12499,Manchester 5,24,Generation Alpha,GB,Single,Male
2503,12499,Manchester 5,18,Generation Alpha,GB,Engaged,Unspecified
2503,12499,Manchester 5,24,Generation Alpha,GB,Single,Male
2500,12499,Manchester 5,24,Generation Alpha,GB,Single,Male
2500,12499,Manchester 5,18,Generation Alpha,GB,Engaged,Unspecified
2403,12499,Manchester 5,24,Generation Alpha,GB,Single,Male
2382,12499,Manchester 5,24,Generation Alpha,GB,Single,Male
2499,12499,Manchester 5,24,Generation Alpha,GB,Single,Male
2499,12499,Manchester 5,18,Generation Alpha,GB,Engaged,Unspecified
2497,12499,Manchester 5,24,Generation Alpha,GB,Single,Male
2497,12499,Manchester 5,18,Generation Alpha,GB,Engaged,Unspecified
2496,12499,Manchester 5,24,Generation Alpha,GB,Single,Male
2401,12499,Manchester 5,24,Generation Alpha,GB,Single,Male
2502,12499,Manchester 5,24,Generation Alpha,GB,Single,Male
2502,12499,Manchester 5,18,Generation Alpha,GB,Engaged,Unspecified
2503,12499,Manchester 5,24,Generation Alpha,GB,Single,Male
2503,12499,Manchester 5,18,Generation Alpha,GB,Engaged,Unspecified
2499,12499,Manchester 5,24,Generation Alpha,GB,Single,Male
2502,12499,Manchester 5,24,Generation Alpha,GB,Single,Male
2499,12499,Manchester 5,24,Generation Alpha,GB,Single,Male
2503,12499,Manchester 5,33,Generation Z,GB,Single,Male
2499,12499,Manchester 5,33,Generation Z,GB,Single,Male
2499,12499,Manchester 5,33,Generation Z,GB,Single,Male
2499,12499,Manchester 5,33,Generation Z,GB,Single,Male
2495,12499,Manchester 5,33,Generation Z,GB,Single,Male
2495,12499,Manchester 5,33,Generation Z,GB,Single,Male
1995,12499,Manchester 5,33,Generation Z,GB,Single,Male
1995,12499,Manchester 5,33,Generation Z,GB,Single,Male
2385,12499,Manchester 5,27,Generation Z,AX,Single,Unspecified
1434,12499,Manchester 5,33,Generation Z,GB,Single,Male
1434,12499,Manchester 5,33,Generation Z,GB,Single,Male
2397,12499,Manchester 5,33,Generation Z,GB,Single,Male
2397,12499,Manchester 5,33,Generation Z,GB,Single,Male
2404,12499,Manchester 5,33,Generation Z,GB,Single,Male
2404,12499,Manchester 5,33,Generation Z,GB,Single,Male
2404,12499,Manchester 5,33,Generation Z,GB,Single,Male
2404,12499,Manchester 5,33,Generation Z,GB,Single,Male
2426,12499,Manchester 5,33,Generation Z,GB,Single,Male
2428,12499,Manchester 5,33,Generation Z,GB,Single,Male
2385,12499,Manchester 5,33,Generation Z,GB,Single,Male
2262,12499,Manchester 5,27,Generation Z,AX,Single,Unspecified
2427,12499,Manchester 5,33,Generation Z,GB,Single,Male
2427,12499,Manchester 5,33,Generation Z,GB,Single,Male
2426,12499,Manchester 5,33,Generation Z,GB,Single,Male
2385,12499,Manchester 5,33,Generation Z,GB,Single,Male
2397,12499,Manchester 5,33,Generation Z,GB,Single,Male
2382,12499,Manchester 5,33,Generation Z,GB,Single,Male
2382,12499,Manchester 5,33,Generation Z,GB,Single,Male
2427,12499,Manchester 5,33,Generation Z,GB,Single,Male
2381,12499,Manchester 5,33,Generation Z,GB,Single,Male
1995,12499,Manchester 5,33,Generation Z,GB,Single,Male
1737,12499,Manchester 5,33,Generation Z,GB,Single,Male
1737,12499,Manchester 5,33,Generation Z,GB,Single,Male
1737,12499,Manchester 5,33,Generation Z,GB,Single,Male
1737,12499,Manchester 5,33,Generation Z,GB,Single,Male
1737,12499,Manchester 5,33,Generation Z,GB,Single,Male
1737,12499,Manchester 5,33,Generation Z,GB,Single,Male
1737,12499,Manchester 5,33,Generation Z,GB,Single,Male
1737,12499,Manchester 5,33,Generation Z,GB,Single,Male
1737,12499,Manchester 5,33,Generation Z,GB,Single,Male
1737,12499,Manchester 5,33,Generation Z,GB,Single,Male
1737,12499,Manchester 5,33,Generation Z,GB,Single,Male
1737,12499,Manchester 5,33,Generation Z,GB,Single,Male
1737,12499,Manchester 5,33,Generation Z,GB,Single,Male
1737,12499,Manchester 5,33,Generation Z,GB,Single,Male
1737,12499,Manchester 5,33,Generation Z,GB,Single,Male
1737,12499,Manchester 5,33,Generation Z,GB,Single,Male
1737,12499,Manchester 5,33,Generation Z,GB,Single,Male
1737,12499,Manchester 5,33,Generation Z,GB,Single,Male
1737,12499,Manchester 5,33,Generation Z,GB,Single,Male
1737,12499,Manchester 5,33,Generation Z,GB,Single,Male
1737,12499,Manchester 5,33,Generation Z,GB,Single,Male
1740,12499,Manchester 5,33,Generation Z,GB,Single,Male
775,12499,Manchester 5,33,Generation Z,GB,Single,Male
1737,12499,Manchester 5,33,Generation Z,GB,Single,Male
1735,12499,Manchester 5,33,Generation Z,GB,Single,Male
1738,12499,Manchester 5,33,Generation Z,GB,Single,Male
1740,12499,Manchester 5,33,Generation Z,GB,Single,Male
1737,12499,Manchester 5,33,Generation Z,GB,Single,Male
1737,12499,Manchester 5,33,Generation Z,GB,Single,Male
1737,12499,Manchester 5,33,Generation Z,GB,Single,Male
1737,12499,Manchester 5,33,Generation Z,GB,Single,Male
1737,12499,Manchester 5,33,Generation Z,GB,Single,Male
1734,12499,Manchester 5,33,Generation Z,GB,Single,Male
1737,12499,Manchester 5,33,Generation Z,GB,Single,Male
1734,12499,Manchester 5,33,Generation Z,GB,Single,Male
1734,12499,Manchester 5,33,Generation Z,GB,Single,Male
1733,12499,Manchester 5,33,Generation Z,GB,Single,Male
1737,12499,Manchester 5,33,Generation Z,GB,Single,Male
2014,12499,Manchester 5,33,Generation Z,GB,Single,Male
2219,12499,Manchester 5,33,Generation Z,GB,Single,Male
2219,12499,Manchester 5,33,Generation Z,GB,Single,Male
1737,12499,Manchester 5,33,Generation Z,GB,Single,Male
1737,12499,Manchester 5,33,Generation Z,GB,Single,Male
1739,12499,Manchester 5,33,Generation Z,GB,Single,Male
1821,12499,Manchester 5,33,Generation Z,GB,Single,Male
1737,12499,Manchester 5,33,Generation Z,GB,Single,Male
1734,12499,Manchester 5,33,Generation Z,GB,Single,Male
1738,12499,Manchester 5,33,Generation Z,GB,Single,Male
1737,12499,Manchester 5,33,Generation Z,GB,Single,Male
1995,12499,Manchester 5,33,Generation Z,GB,Single,Male
1736,12499,Manchester 5,33,Generation Z,GB,Single,Male
1735,12499,Manchester 5,33,Generation Z,GB,Single,Male
1737,12499,Manchester 5,33,Generation Z,GB,Single,Male
1821,12499,Manchester 5,33,Generation Z,GB,Single,Male
1737,12499,Manchester 5,33,Generation Z,GB,Single,Male
1737,12499,Manchester 5,33,Generation Z,GB,Single,Male
1737,12499,Manchester 5,33,Generation Z,GB,Single,Male
1737,12499,Manchester 5,33,Generation Z,GB,Single,Male
1821,12499,Manchester 5,33,Generation Z,GB,Single,Male
1763,12499,Manchester 5,33,Generation Z,GB,Single,Male
1044,12499,Manchester 5,33,Generation Z,GB,Single,Male
1737,12499,Manchester 5,33,Generation Z,GB,Single,Male
1737,12499,Manchester 5,33,Generation Z,GB,Single,Male
1733,12499,Manchester 5,33,Generation Z,GB,Single,Male
1995,12499,Manchester 5,33,Generation Z,GB,Single,Male
1058,12499,Manchester 5,33,Generation Z,GB,Single,Male
1736,12499,Manchester 5,33,Generation Z,GB,Single,Male
1735,12499,Manchester 5,27,Generation Z,AX,Single,Unspecified
1399,12499,Manchester 5,33,Generation Z,GB,Single,Male
1399,12499,Manchester 5,29,Generation Z,GB,Single,Female
1735,12499,Manchester 5,33,Generation Z,GB,Single,Male
1737,12499,Manchester 5,33,Generation Z,GB,Single,Male
1733,12499,Manchester 5,33,Generation Z,GB,Single,Male
1734,12499,Manchester 5,33,Generation Z,GB,Single,Male
1734,12499,Manchester 5,33,Generation Z,GB,Single,Male
1737,12499,Manchester 5,33,Generation Z,GB,Single,Male
1736,12499,Manchester 5,33,Generation Z,GB,Single,Male
1737,12499,Manchester 5,33,Generation Z,GB,Single,Male
1735,12499,Manchester 5,33,Generation Z,GB,Single,Male
1434,12499,Manchester 5,33,Generation Z,GB,Single,Male
1737,12499,Manchester 5,33,Generation Z,GB,Single,Male
1733,12499,Manchester 5,33,Generation Z,GB,Single,Male
1733,12499,Manchester 5,27,Generation Z,AX,Single,Unspecified
857,12499,Manchester 5,33,Generation Z,GB,Single,Male
1452,12499,Manchester 5,33,Generation Z,GB,Single,Male
1434,12499,Manchester 5,33,Generation Z,GB,Single,Male
1434,12499,Manchester 5,33,Generation Z,GB,Single,Male
1434,12499,Manchester 5,33,Generation Z,GB,Single,Male
1691,12499,Manchester 5,7,Unknown Generation,GB,Single,Unspecified
1696,12499,Manchester 5,29,Generation Z,GB,Single,Female
1064,12499,Manchester 5,29,Generation Z,GB,Single,Female
1064,12499,Manchester 5,33,Generation Z,GB,Single,Male
1434,12499,Manchester 5,33,Generation Z,GB,Single,Male
1434,12499,Manchester 5,33,Generation Z,GB,Single,Male
1434,12499,Manchester 5,33,Generation Z,GB,Single,Male
1434,12499,Manchester 5,33,Generation Z,GB,Single,Male
1434,12499,Manchester 5,33,Generation Z,GB,Single,Male
1399,12499,Manchester 5,33,Generation Z,GB,Single,Male
1434,12499,Manchester 5,33,Generation Z,GB,Single,Male
1434,12499,Manchester 5,33,Generation Z,GB,Single,Male
1434,12499,Manchester 5,33,Generation Z,GB,Single,Male
1434,12499,Manchester 5,33,Generation Z,GB,Single,Male
1434,12499,Manchester 5,33,Generation Z,GB,Single,Male
1434,12499,Manchester 5,33,Generation Z,GB,Single,Male
775,12499,Manchester 5,33,Generation Z,GB,Single,Male
1434,12499,Manchester 5,33,Generation Z,GB,Single,Male
1014,12499,Manchester 5,33,Generation Z,GB,Single,Male
1434,12499,Manchester 5,33,Generation Z,GB,Single,Male
1434,12499,Manchester 5,33,Generation Z,GB,Single,Male
1434,12499,Manchester 5,33,Generation Z,GB,Single,Male
1357,12499,Manchester 5,33,Generation Z,GB,Single,Male
1434,12499,Manchester 5,33,Generation Z,GB,Single,Male
1434,12499,Manchester 5,33,Generation Z,GB,Single,Male
1434,12499,Manchester 5,33,Generation Z,GB,Single,Male
1045,12499,Manchester 5,33,Generation Z,GB,Single,Male
1434,12499,Manchester 5,33,Generation Z,GB,Single,Male
1434,12499,Manchester 5,33,Generation Z,GB,Single,Male
1434,12499,Manchester 5,33,Generation Z,GB,Single,Male
1434,12499,Manchester 5,33,Generation Z,GB,Single,Male
2219,12499,Manchester 5,32,Generation Z,GB,Single,Male
2219,12499,Manchester 5,32,Generation Z,GB,Single,Male
1736,12499,Manchester 5,32,Generation Z,GB,Single,Male
1735,12499,Manchester 5,32,Generation Z,GB,Single,Male
1736,12499,Manchester 5,32,Generation Z,GB,Single,Male
1733,12499,Manchester 5,32,Generation Z,GB,Single,Male
1733,12499,Manchester 5,32,Generation Z,GB,Single,Male
1733,12499,Manchester 5,32,Generation Z,GB,Single,Male
1734,12499,Manchester 5,32,Generation Z,GB,Single,Male
1734,12499,Manchester 5,7,Unknown Generation,GB,Single,Unspecified
1736,12499,Manchester 5,32,Generation Z,GB,Single,Male
1736,12499,Manchester 5,7,Unknown Generation,GB,Single,Unspecified
1733,12499,Manchester 5,32,Generation Z,GB,Single,Male
1733,12499,Manchester 5,32,Generation Z,GB,Single,Male
1733,12499,Manchester 5,7,Unknown Generation,GB,Single,Unspecified
1733,12499,Manchester 5,32,Generation Z,GB,Single,Male
1733,12499,Manchester 5,7,Unknown Generation,GB,Single,Unspecified
1732,12499,Manchester 5,7,Unknown Generation,GB,Single,Unspecified
1726,12499,Manchester 5,7,Unknown Generation,GB,Single,Unspecified
1691,12499,Manchester 5,7,Unknown Generation,GB,Single,Unspecified
1064,12499,Manchester 5,7,Unknown Generation,GB,Single,Unspecified
1735,12499,Manchester 5,32,Generation Z,GB,Single,Male
1738,12499,Manchester 5,32,Generation Z,GB,Single,Male
1376,12499,Manchester 5,32,Generation Z,GB,Single,Male
1696,12499,Manchester 5,32,Generation Z,GB,Single,Male
2192,12499,Manchester 5,32,Generation Z,GB,Single,Male
1736,12499,Manchester 5,32,Generation Z,GB,Single,Male
2244,12499,Manchester 5,32,Generation Z,GB,Single,Male
1727,12499,Manchester 5,32,Generation Z,GB,Single,Male
1985,12499,Manchester 5,32,Generation Z,GB,Single,Male
1984,12499,Manchester 5,32,Generation Z,GB,Single,Male
1984,12499,Manchester 5,7,Unknown Generation,GB,Single,Unspecified
1544,12499,Manchester 5,32,Generation Z,GB,Single,Male
1544,12499,Manchester 5,7,Unknown Generation,GB,Single,Unspecified
1895,12499,Manchester 5,32,Generation Z,GB,Single,Male
1685,12499,Manchester 5,32,Generation Z,GB,Single,Male
1738,12499,Manchester 5,32,Generation Z,GB,Single,Male
1895,12499,Manchester 5,32,Generation Z,GB,Single,Male
2023,12499,Manchester 5,32,Generation Z,GB,Single,Male
1824,12499,Manchester 5,32,Generation Z,GB,Single,Male
1824,12499,Manchester 5,7,Unknown Generation,GB,Single,Unspecified
1736,12499,Manchester 5,25,Generation Alpha,GB,Single,Unspecified
1736,12499,Manchester 5,25,Generation Alpha,GB,Single,Unspecified
1736,12499,Manchester 5,32,Generation Z,GB,Single,Male
1061,12499,Manchester 5,32,Generation Z,GB,Single,Male
1736,12499,Manchester 5,32,Generation Z,GB,Single,Male
2014,12499,Manchester 5,32,Generation Z,GB,Single,Male
1739,12499,Manchester 5,32,Generation Z,GB,Single,Male
1739,12499,Manchester 5,7,Unknown Generation,GB,Single,Unspecified
1739,12499,Manchester 5,32,Generation Z,GB,Single,Male
1739,12499,Manchester 5,7,Unknown Generation,GB,Single,Unspecified
1691,12499,Manchester 5,32,Generation Z,GB,Single,Male
1691,12499,Manchester 5,7,Unknown Generation,GB,Single,Unspecified
1738,12499,Manchester 5,32,Generation Z,GB,Single,Male
2219,12499,Manchester 5,32,Generation Z,GB,Single,Male
2219,12499,Manchester 5,32,Generation Z,GB,Single,Male
1377,12499,Manchester 5,32,Generation Z,GB,Single,Male
1544,12499,Manchester 5,32,Generation Z,GB,Single,Male
1984,12499,Manchester 5,32,Generation Z,GB,Single,Male
1375,12499,Manchester 5,32,Generation Z,GB,Single,Male
1691,12499,Manchester 5,32,Generation Z,GB,Single,Male
2002,12499,Manchester 5,32,Generation Z,GB,Single,Male
1739,12499,Manchester 5,32,Generation Z,GB,Single,Male
1995,12499,Manchester 5,32,Generation Z,GB,Single,Male
1985,12499,Manchester 5,32,Generation Z,GB,Single,Male
1736,12499,Manchester 5,32,Generation Z,GB,Single,Male
2219,12499,Manchester 5,32,Generation Z,GB,Single,Male
2219,12499,Manchester 5,32,Generation Z,GB,Single,Male
775,12499,Manchester 5,32,Generation Z,GB,Single,Male
1737,12499,Manchester 5,32,Generation Z,GB,Single,Male
1691,12499,Manchester 5,32,Generation Z,GB,Single,Male
1741,12499,Manchester 5,32,Generation Z,GB,Single,Male
2027,12499,Manchester 5,32,Generation Z,GB,Single,Male
1740,12499,Manchester 5,32,Generation Z,GB,Single,Male
1740,12499,Manchester 5,7,Unknown Generation,GB,Single,Unspecified
1740,12499,Manchester 5,32,Generation Z,GB,Single,Male
1740,12499,Manchester 5,7,Unknown Generation,GB,Single,Unspecified
1737,12499,Manchester 5,32,Generation Z,GB,Single,Male
2018,12499,Manchester 5,32,Generation Z,GB,Single,Male
1849,12499,Manchester 5,32,Generation Z,GB,Single,Male
1735,12499,Manchester 5,32,Generation Z,GB,Single,Male
1784,12499,Manchester 5,32,Generation Z,GB,Single,Male
2026,12499,Manchester 5,32,Generation Z,GB,Single,Male
2026,12499,Manchester 5,7,Unknown Generation,GB,Single,Unspecified
2236,12499,Manchester 5,32,Generation Z,GB,Single,Male
2236,12499,Manchester 5,7,Unknown Generation,GB,Single,Unspecified
1740,12499,Manchester 5,32,Generation Z,GB,Single,Male
1740,12499,Manchester 5,7,Unknown Generation,GB,Single,Unspecified
1735,12499,Manchester 5,32,Generation Z,GB,Single,Male
1740,12499,Manchester 5,32,Generation Z,GB,Single,Male
1740,12499,Manchester 5,7,Unknown Generation,GB,Single,Unspecified
1740,12499,Manchester 5,32,Generation Z,GB,Single,Male
1734,12499,Manchester 5,32,Generation Z,GB,Single,Male
1734,12499,Manchester 5,7,Unknown Generation,GB,Single,Unspecified
2241,12499,Manchester 5,32,Generation Z,GB,Single,Male
2241,12499,Manchester 5,7,Unknown Generation,GB,Single,Unspecified
2219,12499,Manchester 5,7,Unknown Generation,GB,Single,Unspecified
2241,12499,Manchester 5,7,Unknown Generation,GB,Single,Unspecified
1740,12499,Manchester 5,32,Generation Z,GB,Single,Male
1740,12499,Manchester 5,7,Unknown Generation,GB,Single,Unspecified
1740,12499,Manchester 5,7,Unknown Generation,GB,Single,Unspecified
1740,12499,Manchester 5,32,Generation Z,GB,Single,Male
1740,12499,Manchester 5,7,Unknown Generation,GB,Single,Unspecified
1740,12499,Manchester 5,32,Generation Z,GB,Single,Male
2236,12499,Manchester 5,32,Generation Z,GB,Single,Male
2236,12499,Manchester 5,7,Unknown Generation,GB,Single,Unspecified
2261,12499,Manchester 5,7,Unknown Generation,GB,Single,Unspecified
1739,12499,Manchester 5,32,Generation Z,GB,Single,Male
1739,12499,Manchester 5,7,Unknown Generation,GB,Single,Unspecified
1734,12499,Manchester 5,32,Generation Z,GB,Single,Male
1740,12499,Manchester 5,7,Unknown Generation,GB,Single,Unspecified
1739,12499,Manchester 5,32,Generation Z,GB,Single,Male
1375,12499,Manchester 5,32,Generation Z,GB,Single,Male
2219,12499,Manchester 5,32,Generation Z,GB,Single,Male
1740,12499,Manchester 5,7,Unknown Generation,GB,Single,Unspecified
2219,12499,Manchester 5,32,Generation Z,GB,Single,Male
2219,12499,Manchester 5,7,Unknown Generation,GB,Single,Unspecified
1737,12499,Manchester 5,7,Unknown Generation,GB,Single,Unspecified
2237,12499,Manchester 5,32,Generation Z,GB,Single,Male
2237,12499,Manchester 5,7,Unknown Generation,GB,Single,Unspecified
1741,12499,Manchester 5,32,Generation Z,GB,Single,Male
1741,12499,Manchester 5,7,Unknown Generation,GB,Single,Unspecified
1735,12499,Manchester 5,32,Generation Z,GB,Single,Male
1735,12499,Manchester 5,7,Unknown Generation,GB,Single,Unspecified
1735,12499,Manchester 5,32,Generation Z,GB,Single,Male
2261,12499,Manchester 5,32,Generation Z,GB,Single,Male
2219,12499,Manchester 5,32,Generation Z,GB,Single,Male
1733,12499,Manchester 5,32,Generation Z,GB,Single,Male
1733,12499,Manchester 5,32,Generation Z,GB,Single,Male
2219,12499,Manchester 5,32,Generation Z,GB,Single,Male
2243,12499,Manchester 5,32,Generation Z,GB,Single,Male
2243,12499,Manchester 5,32,Generation Z,GB,Single,Male
1733,12499,Manchester 5,32,Generation Z,GB,Single,Male
1735,12499,Manchester 5,32,Generation Z,GB,Single,Male
2219,12499,Manchester 5,32,Generation Z,GB,Single,Male
1737,12499,Manchester 5,32,Generation Z,GB,Single,Male
1734,12499,Manchester 5,32,Generation Z,GB,Single,Male
1738,12499,Manchester 5,32,Generation Z,GB,Single,Male
1733,12499,Manchester 5,32,Generation Z,GB,Single,Male
1733,12499,Manchester 5,7,Unknown Generation,GB,Single,Unspecified
2244,12499,Manchester 5,32,Generation Z,GB,Single,Male
2354,12499,Manchester 5,32,Generation Z,GB,Single,Male
2262,12499,Manchester 5,32,Generation Z,GB,Single,Male
2243,12499,Manchester 5,32,Generation Z,GB,Single,Male
2242,12499,Manchester 5,32,Generation Z,GB,Single,Male
2236,12499,Manchester 5,32,Generation Z,GB,Single,Male
2236,12499,Manchester 5,7,Unknown Generation,GB,Single,Unspecified
2241,12499,Manchester 5,7,Unknown Generation,GB,Single,Unspecified
2243,12499,Manchester 5,32,Generation Z,GB,Single,Male
2243,12499,Manchester 5,7,Unknown Generation,GB,Single,Unspecified
1737,12499,Manchester 5,32,Generation Z,GB,Single,Male
2261,12499,Manchester 5,7,Unknown Generation,GB,Single,Unspecified
2262,12499,Manchester 5,32,Generation Z,GB,Single,Male
2262,12499,Manchester 5,7,Unknown Generation,GB,Single,Unspecified
2244,12499,Manchester 5,32,Generation Z,GB,Single,Male
1737,12499,Manchester 5,7,Unknown Generation,GB,Single,Unspecified
2238,12499,Manchester 5,32,Generation Z,GB,Single,Male
2238,12499,Manchester 5,7,Unknown Generation,GB,Single,Unspecified
2241,12499,Manchester 5,32,Generation Z,GB,Single,Male
2261,12499,Manchester 5,32,Generation Z,GB,Single,Male
2241,12499,Manchester 5,32,Generation Z,GB,Single,Male
2241,12499,Manchester 5,7,Unknown Generation,GB,Single,Unspecified
2262,12499,Manchester 5,32,Generation Z,GB,Single,Male
2262,12499,Manchester 5,7,Unknown Generation,GB,Single,Unspecified
1735,12499,Manchester 5,32,Generation Z,GB,Single,Male
1735,12499,Manchester 5,7,Unknown Generation,GB,Single,Unspecified
2236,12499,Manchester 5,32,Generation Z,GB,Single,Male
2018,12499,Manchester 5,32,Generation Z,GB,Single,Male
1984,12499,Manchester 5,32,Generation Z,GB,Single,Male
2261,12499,Manchester 5,32,Generation Z,GB,Single,Male
2262,12499,Manchester 5,32,Generation Z,GB,Single,Male
2261,12499,Manchester 5,32,Generation Z,GB,Single,Male
1849,12499,Manchester 5,32,Generation Z,GB,Single,Male
1849,12499,Manchester 5,7,Unknown Generation,GB,Single,Unspecified
2236,12499,Manchester 5,32,Generation Z,GB,Single,Male
2261,12499,Manchester 5,32,Generation Z,GB,Single,Male
2427,12499,Manchester 5,32,Generation Z,GB,Single,Male
2262,12499,Manchester 5,32,Generation Z,GB,Single,Male
2427,12499,Manchester 5,25,Generation Alpha,GB,Single,Unspecified
2385,12499,Manchester 5,25,Generation Alpha,GB,Single,Unspecified
2427,12499,Manchester 5,25,Generation Alpha,GB,Single,Unspecified
2426,12499,Manchester 5,25,Generation Alpha,GB,Single,Unspecified
2262,12499,Manchester 5,32,Generation Z,GB,Single,Male
2384,12499,Manchester 5,32,Generation Z,GB,Single,Male
2262,12499,Manchester 5,32,Generation Z,GB,Single,Male
2426,12499,Manchester 5,32,Generation Z,GB,Single,Male
2385,12499,Manchester 5,32,Generation Z,GB,Single,Male
2385,12499,Manchester 5,32,Generation Z,GB,Single,Male
2242,12499,Manchester 5,32,Generation Z,GB,Single,Male
2324,12499,Manchester 5,32,Generation Z,GB,Single,Male
2385,12499,Manchester 5,32,Generation Z,GB,Single,Male
2262,12499,Manchester 5,32,Generation Z,GB,Single,Male
2262,12499,Manchester 5,32,Generation Z,GB,Single,Male
2262,12499,Manchester 5,32,Generation Z,GB,Single,Male
2262,12499,Manchester 5,7,Unknown Generation,GB,Single,Unspecified
2262,12499,Manchester 5,32,Generation Z,GB,Single,Male
2262,12499,Manchester 5,32,Generation Z,GB,Single,Male
2262,12499,Manchester 5,32,Generation Z,GB,Single,Male
2262,12499,Manchester 5,32,Generation Z,GB,Single,Male
2262,12499,Manchester 5,32,Generation Z,GB,Single,Male
2262,12499,Manchester 5,32,Generation Z,GB,Single,Male
2426,12499,Manchester 5,32,Generation Z,GB,Single,Male
2384,12499,Manchester 5,32,Generation Z,GB,Single,Male
2385,12499,Manchester 5,32,Generation Z,GB,Single,Male
2384,12499,Manchester 5,32,Generation Z,GB,Single,Male
2426,12499,Manchester 5,32,Generation Z,GB,Single,Male
2427,12499,Manchester 5,32,Generation Z,GB,Single,Male
2262,12499,Manchester 5,32,Generation Z,GB,Single,Male
2262,12499,Manchester 5,7,Unknown Generation,GB,Single,Unspecified
2261,12499,Manchester 5,32,Generation Z,GB,Single,Male
2262,12499,Manchester 5,32,Generation Z,GB,Single,Male
1982,12499,Manchester 5,32,Generation Z,GB,Single,Male
2381,12499,Manchester 5,7,Unknown Generation,GB,Single,Unspecified
2242,12499,Manchester 5,32,Generation Z,GB,Single,Male
2426,12499,Manchester 5,32,Generation Z,GB,Single,Male
2426,12499,Manchester 5,32,Generation Z,GB,Single,Male
2427,12499,Manchester 5,32,Generation Z,GB,Single,Male
2262,12499,Manchester 5,32,Generation Z,GB,Single,Male
2385,12499,Manchester 5,32,Generation Z,GB,Single,Male
2427,12499,Manchester 5,32,Generation Z,GB,Single,Male
2324,12499,Manchester 5,32,Generation Z,GB,Single,Male
2324,12499,Manchester 5,7,Unknown Generation,GB,Single,Unspecified
2262,12499,Manchester 5,32,Generation Z,GB,Single,Male
2427,12499,Manchester 5,32,Generation Z,GB,Single,Male
2426,12499,Manchester 5,32,Generation Z,GB,Single,Male
2385,12499,Manchester 5,32,Generation Z,GB,Single,Male
2427,12499,Manchester 5,32,Generation Z,GB,Single,Male
2262,12499,Manchester 5,32,Generation Z,GB,Single,Male
2496,12499,Manchester 5,32,Generation Z,GB,Single,Male
2495,12499,Manchester 5,32,Generation Z,GB,Single,Male
2427,12499,Manchester 5,32,Generation Z,GB,Single,Male
2427,12499,Manchester 5,32,Generation Z,GB,Single,Male
2427,12499,Manchester 5,32,Generation Z,GB,Single,Male
2262,12499,Manchester 5,32,Generation Z,GB,Single,Male
2481,12499,Manchester 5,32,Generation Z,GB,Single,Male
2496,12499,Manchester 5,32,Generation Z,GB,Single,Male
2496,12499,Manchester 5,7,Unknown Generation,GB,Single,Unspecified
2497,12499,Manchester 5,32,Generation Z,GB,Single,Male
2496,12499,Manchester 5,32,Generation Z,GB,Single,Male
2496,12499,Manchester 5,32,Generation Z,GB,Single,Male
2495,12499,Manchester 5,32,Generation Z,GB,Single,Male
2495,12499,Manchester 5,7,Unknown Generation,GB,Single,Unspecified
2496,12499,Manchester 5,32,Generation Z,GB,Single,Male
2501,12499,Manchester 5,32,Generation Z,GB,Single,Male
2496,12499,Manchester 5,32,Generation Z,GB,Single,Male
2502,12499,Manchester 5,18,Generation Alpha,GB,Engaged,Unspecified
2503,12499,Manchester 5,18,Generation Alpha,GB,Engaged,Unspecified
2502,12499,Manchester 5,18,Generation Alpha,GB,Engaged,Unspecified
2502,12499,Manchester 5,24,Generation Alpha,GB,Single,Male
2503,12499,Manchester 5,18,Generation Alpha,GB,Engaged,Unspecified
2503,12499,Manchester 5,18,Generation Alpha,GB,Engaged,Unspecified
2501,12499,Manchester 5,18,Generation Alpha,GB,Engaged,Unspecified
2499,12499,Manchester 5,18,Generation Alpha,GB,Engaged,Unspecified
2501,12499,Manchester 5,47,Millennial,GB,Married,Male
2504,12499,Manchester 5,47,Millennial,GB,Married,Male
2497,12499,Manchester 5,24,Generation Alpha,GB,Married,Male
2497,12499,Manchester 5,24,Generation Alpha,AX,Single,Female
1995,12499,Manchester 5,18,Generation Alpha,GB,Engaged,Unspecified
2501,12499,Manchester 5,18,Generation Alpha,GB,Engaged,Unspecified
2501,12499,Manchester 5,24,Generation Alpha,GB,Single,Male
2499,12499,Manchester 5,18,Generation Alpha,GB,Engaged,Unspecified
